chr10_A:68730000-69650000	2.69768	2.46487	-1.17419	0.141624
chr10_A:69650000-70110000	2.44367	2.46587	-1.17685	0.112407
chr10_A:70110000-70160000	2.36077	2.4321	-1.31671	0.0536453
chr10_A:70160000-70700000	2.20738	2.49272	-1.36628	0.118579
chr10_A:70700000-70730000	2.19638	2.58417	-1.50175	0.0452462
chr10_A:70730000-70890000	2.09669	2.65841	-1.50273	0.0790525
chr10_A:70890000-70990000	2.03989	2.52812	-1.5388	0.0675889
chr10_A:70990000-71160000	1.92632	2.43764	-1.50887	0.0806662
chr10_A:71160000-71890000	1.73429	2.39945	-1.58959	0.131114
chr10_A:71890000-72170000	1.60988	2.26984	-1.45186	0.0952638
chr10_A:72170000-72310000	1.60616	2.18773	-1.60166	0.0756109
chr10_A:72310000-72570000	1.48332	2.22908	-1.70941	0.0929394
chr10_A:72570000-72660000	1.36658	2.15949	-1.79037	0.0652564
chr10_A:72660000-72970000	1.42573	2.24975	-1.9136	0.0985514
chr10_A:72970000-73060000	1.26942	2.22319	-1.87244	0.0652564
chr10_A:73060000-73460000	1.20442	2.22753	-1.71266	0.107291
chr10_A:73460000-73670000	1.18174	2.33205	-1.55099	0.0865529
chr10_A:73670000-73820000	1.21013	2.4412	-1.43204	0.07737
chr10_A:73820000-74110000	1.29445	2.59294	-1.4394	0.0963847
chr10_A:74110000-74830000	1.2629	2.67594	-1.2306	0.130513
chr10_A:74830000-74990000	1.16245	2.49889	-1.18079	0.0790525
chr10_A:74990000-75160000	1.08669	2.36099	-1.15335	0.0806662
chr10_A:75160000-75580000	1.09429	2.29585	-1.33137	0.10905
chr10_A:75580000-75870000	1.10564	2.17403	-1.16634	0.0963847
chr10_A:75870000-75880000	1.16618	2.0907	-1.09075	0.031372
chr10_A:75880000-76010000	1.26887	2.11246	-1.08491	0.073766
chr10_A:76010000-76560000	1.4543	2.15331	-1.11991	0.119306
chr10_A:76560000-76800000	1.36049	1.97933	-1.04957	0.0904925
chr10_A:76800000-76860000	1.45687	1.8887	-1.11478	0.0570067
chr10_A:76860000-77000000	1.56009	1.86214	-1.1937	0.0756109
chr10_A:77000000-77820000	1.73832	1.81741	-1.29923	0.136295
chr10_A:77820000-78070000	1.59391	1.67456	-1.19562	0.0917322
chr10_A:78070000-78910000	1.6048	1.53318	-1.37559	0.137394
chr10_A:78910000-79470000	1.45135	1.56868	-1.5792	0.120025
chr10_A:79470000-79590000	1.33428	1.53679	-1.72781	0.0718239
chr10_A:79590000-81000000	1.40083	1.31351	-1.69627	0.163286
chr10_A:81000000-81110000	1.34769	1.08672	-1.6887	0.0697707
chr10_A:81110000-81280000	1.39393	1.0891	-1.83183	0.0806662
chr10_A:81280000-82120000	1.49981	1.14571	-2.01386	0.137394
chr10_A:82120000-82310000	1.4492	1.35702	-1.97293	0.0837131
chr10_A:82310000-86050000	1.42559	1.66569	-1.98312	0.22603
chr10_A:86050000-86310000	1.27277	1.47761	-2.19052	0.0929394
chr10_A:86310000-87290000	1.27107	1.60891	-2.38851	0.144639
chr10_A:87290000-87500000	1.13793	1.43952	-2.30466	0.0865529
chr10_A:87500000-88450000	1.05661	1.5339	-2.11167	0.143147
chr10_A:88450000-88680000	0.949377	1.484	-1.91167	0.0892178
chr10_A:88680000-88700000	0.889498	1.50185	-1.7991	0.0395262
chr10_A:88700000-88910000	0.857417	1.61175	-1.74629	0.0865529
chr10_A:88910000-89280000	0.927696	1.78348	-1.70062	0.104538
chr10_A:89280000-89530000	1.0006	1.87022	-1.86088	0.0917322
chr10_A:89530000-89730000	0.889002	1.75783	-1.93963	0.0851567
chr10_A:89730000-90590000	0.835248	1.75384	-2.15667	0.138476
chr10_A:90590000-90780000	0.815705	1.53484	-2.12463	0.0837131
chr10_A:90780000-90980000	0.762032	1.43991	-1.99569	0.0851567
chr10_A:90980000-91000000	0.770576	1.37651	-1.88867	0.0395262
chr10_A:91000000-91170000	0.659783	1.33341	-1.87097	0.0806662
chr10_A:91170000-91180000	0.65135	1.23666	-1.92683	0.031372
chr10_A:91180000-91330000	0.599204	1.16922	-1.99434	0.07737
chr10_A:91330000-91540000	0.542453	1.22256	-2.13858	0.0865529
chr10_A:91540000-92510000	0.331918	1.31446	-2.11732	0.144145
chr10_A:92510000-92630000	0.444944	1.2022	-2.26315	0.0718239
chr10_A:92630000-93040000	0.536043	1.13633	-2.40373	0.108177
chr10_A:93040000-93130000	0.638978	1.27042	-2.36495	0.0652564
chr10_A:93130000-93510000	0.658248	1.35684	-2.21898	0.105472
chr10_A:93510000-93800000	0.609141	1.53584	-2.13966	0.0963847
chr10_A:93800000-94220000	0.573563	1.73663	-2.11474	0.10905
chr10_A:94220000-94270000	0.592584	1.86601	-2.21154	0.0536453
chr10_A:94270000-94650000	0.685395	1.97993	-2.27259	0.105472
chr10_A:94650000-94710000	0.714075	1.82636	-2.31725	0.0570067
chr10_A:94710000-95280000	0.872404	1.85957	-2.39088	0.120735
chr10_A:95280000-95290000	0.80116	1.9882	-2.4298	0.031372
chr10_A:95290000-95450000	0.786567	2.0833	-2.484	0.0790525
chr10_A:95450000-95580000	0.807914	2.23434	-2.47484	0.073766
chr10_A:95580000-96320000	0.912088	2.19635	-2.30185	0.13171
chr10_A:96320000-96390000	1.03638	2.32071	-2.22541	0.0600125
chr10_A:96390000-96870000	1.10164	2.42567	-2.34792	0.114013
chr10_A:96870000-96940000	0.966253	2.52826	-2.31009	0.0600125
chr10_A:96940000-97130000	0.920968	2.44986	-2.19846	0.0837131
chr10_A:97130000-97170000	0.855673	2.49466	-2.09097	0.0497999
chr10_A:97170000-97380000	0.796126	2.58925	-2.01287	0.0865529
chr10_A:97380000-97450000	0.757099	2.71534	-1.94915	0.0600125
chr10_A:97450000-97620000	0.808398	2.8424	-1.9173	0.0806662
chr10_A:97620000-97750000	0.863231	2.77677	-2.04589	0.073766
chr10_A:97750000-98090000	0.810583	2.73011	-2.20656	0.101633
chr10_A:98090000-98120000	0.745133	2.60997	-2.15311	0.0452462
chr10_A:98120000-98290000	0.623714	2.61687	-2.18572	0.0806662
chr10_A:98290000-98790000	0.69959	2.59655	-2.36556	0.115575
chr10_A:98790000-98990000	0.635977	2.56634	-2.55353	0.0851567
chr10_A:98990000-99160000	0.527532	2.58275	-2.6779	0.0806662
chr10_A:99160000-99420000	0.366729	2.54635	-2.73227	0.0929394
chr10_A:99420000-99510000	0.241314	2.54397	-2.82866	0.0652564
chr10_A:99510000-99870000	0.112716	2.64515	-2.87029	0.103588
chr10_A:99870000-99980000	-0.0257581	2.5837	-2.95455	0.0697707
chr10_A:99980000-101140000	0.0762629	2.48105	-3.12391	0.153001
chr10_A:101140000-101150000	0.0395474	2.38309	-2.97209	0.031372
chr10_A:101150000-101490000	-0.0550656	2.32997	-2.89517	0.101633
chr10_A:101490000-101600000	0.0781086	2.38723	-2.80371	0.0697707
chr10_A:101600000-101950000	0.228088	2.30459	-2.8236	0.10262
chr10_A:101950000-102040000	0.254448	2.21708	-2.68279	0.0652564
chr10_A:102040000-102290000	0.332446	2.18127	-2.55134	0.0917322
chr10_A:102290000-102300000	0.431104	2.21868	-2.48792	0.031372
chr10_A:102300000-102670000	0.54678	2.2817	-2.45446	0.104538
chr10_A:102670000-102970000	0.49614	2.0863	-2.46256	0.0974801
chr10_A:102970000-103340000	0.557306	2.1471	-2.27988	0.104538
chr10_A:103340000-103350000	0.609604	2.25983	-2.22486	0.031372
chr10_A:103350000-103560000	0.691829	2.32509	-2.27859	0.0865529
chr10_A:103560000-103570000	0.756699	2.23143	-2.24816	0.031372
chr10_A:103570000-103880000	0.718323	2.17757	-2.13632	0.0985514
chr10_A:103880000-103910000	0.616323	2.07845	-2.11516	0.0452462
chr10_A:103910000-104370000	0.491487	1.98237	-2.12146	0.112407
chr10_A:104370000-104470000	0.635828	1.98642	-2.014	0.0675889
chr10_A:104470000-104660000	0.763946	2.03124	-1.94715	0.0837131
chr10_A:104660000-104670000	0.736924	1.94111	-1.88088	0.031372
chr10_A:104670000-104840000	0.758463	1.83531	-1.85097	0.0806662
chr10_A:104840000-104850000	0.766263	1.90148	-1.7609	0.031372
chr10_A:104850000-105110000	0.791497	1.99413	-1.68196	0.0929394
chr10_A:105110000-105470000	0.885009	2.16044	-1.63483	0.103588
chr10_A:105470000-105630000	0.951939	2.32816	-1.6622	0.0790525
chr10_A:105630000-105640000	0.962678	2.37851	-1.75989	0.031372
chr10_A:105640000-105770000	0.992217	2.46368	-1.81399	0.073766
chr10_A:105770000-106270000	1.05082	2.61201	-1.91604	0.115575
chr10_A:106270000-112340000	1.25534	2.91956	-2.01037	0.265627
chr10_A:112340000-112500000	1.15163	2.69844	-1.76716	0.0790525
chr10_A:112500000-112660000	1.19011	2.73975	-1.61948	0.0790525
chr10_A:112660000-112840000	1.23088	2.83805	-1.49831	0.0822179
chr10_A:112840000-114940000	1.48226	2.8141	-1.59014	0.186473
chr10_A:114940000-115440000	1.50522	2.52696	-1.68098	0.115575
chr10_A:115440000-115880000	1.58054	2.36892	-1.82443	0.110754
chr10_A:115880000-116040000	1.66549	2.20067	-1.84683	0.0790525
chr10_A:116040000-116220000	1.75449	2.071	-1.88251	0.0822179
chr10_A:116220000-116310000	1.857	1.99379	-1.95517	0.0652564
chr10_A:116310000-116900000	1.96663	2.08474	-2.07692	0.122131
chr10_A:116900000-117030000	2.03985	2.03472	-2.2516	0.073766
chr10_A:117030000-118250000	1.97477	1.81985	-2.29852	0.155595
chr10_A:118250000-118560000	1.80549	1.69497	-2.15591	0.0985514
chr10_A:118560000-118940000	1.74416	1.54185	-2.03584	0.105472
chr10_A:118940000-119240000	1.68487	1.45503	-1.86224	0.0974801
chr10_A:119240000-120040000	1.72702	1.39021	-1.6428	0.135178
chr10_A:120040000-120570000	1.87694	1.39727	-1.4391	0.117842
chr10_A:120570000-120800000	1.84571	1.57142	-1.33152	0.0892178
chr10_A:120800000-120940000	1.94986	1.61153	-1.45282	0.0756109
chr10_A:120940000-121200000	1.7958	1.6083	-1.5211	0.0929394
chr10_A:121200000-121360000	1.65661	1.62846	-1.6201	0.0790525
chr10_A:121360000-121670000	1.58563	1.73483	-1.49685	0.0985514
chr10_A:121670000-121700000	1.49115	1.77804	-1.59627	0.0452462
chr10_A:121700000-122580000	1.56074	1.88906	-1.72657	0.139541
chr10_A:122580000-122690000	1.59936	1.90688	-1.93152	0.0697707
chr10_A:122690000-123500000	1.57157	2.04043	-2.08523	0.135739
chr10_A:123500000-124030000	1.36933	2.02482	-1.93306	0.117842
chr10_A:124030000-124200000	1.27915	2.02168	-2.10987	0.0806662
chr10_A:124200000-124780000	1.21359	2.04872	-2.29913	0.121437
chr10_A:124780000-125730000	1.24873	1.87672	-2.49709	0.143147
chr10_A:125730000-126210000	1.50311	1.84536	-2.47604	0.114013
chr10_A:126210000-126430000	1.58233	1.87499	-2.29269	0.0879055
chr10_A:126430000-126480000	1.55089	2.01171	-2.27387	0.0536453
chr10_A:126480000-126660000	1.41744	2.02686	-2.25336	0.0822179
chr10_A:126660000-126850000	1.41796	1.86233	-2.23186	0.0837131
chr10_A:126850000-127040000	1.46875	1.71569	-2.2947	0.0837131
chr10_A:127040000-127540000	1.54185	1.56614	-2.40427	0.115575
chr10_A:127540000-128450000	1.59716	1.42122	-2.19976	0.141109
chr10_A:128450000-129670000	1.39763	1.21884	-2.28499	0.155595
chr10_A:129670000-129870000	1.58535	1.07036	-2.25893	0.0851567
chr10_A:129870000-131230000	1.82782	1.07643	-2.21502	0.161332
chr10_A:131230000-131610000	1.6759	0.975831	-2.02013	0.105472
chr10_A:131610000-131650000	1.60372	0.923365	-1.89306	0.0497999
chr10_A:131650000-131970000	1.68139	0.840709	-1.79581	0.0995998
chr10_A:131970000-132610000	1.45958	0.803109	-1.80299	0.125488
chr10_A:132610000-132850000	1.35409	0.780454	-1.61589	0.0904925
chr10_A:132850000-133980000	1.29755	0.866126	-1.39656	0.151671
chr10_A:133980000-134260000	1.23079	0.818568	-1.16362	0.0952638
chr10_A:134260000-134270000	1.22403	0.783687	-1.04208	0.031372
chr10_A:134270000-134460000	1.26955	0.779463	-0.936461	0.0837131
chr10_A:134460000-134720000	1.29676	0.629423	-0.847278	0.0929394
chr10_A:134720000-134950000	1.21619	0.545573	-0.707069	0.0892178
chr10_A:134950000-135534747	1.08031	0.396835	-0.769731	0.121767
chr10_B:0-1420000	1.1212	-1.45202	2.1051	0.163671
chr10_B:1420000-3100000	0.943759	-1.34403	2.37019	0.173106
chr10_B:3100000-3220000	1.04478	-1.55698	2.30354	0.0718239
chr10_B:3220000-4830000	1.18542	-1.62444	2.48921	0.170667
chr10_B:4830000-5480000	1.34126	-1.39233	2.38954	0.126138
chr10_B:5480000-5670000	1.23726	-1.21416	2.42795	0.0837131
chr10_B:5670000-5940000	1.18208	-1.0777	2.32817	0.094116
chr10_B:5940000-6130000	1.22449	-0.91308	2.38036	0.0837131
chr10_B:6130000-6140000	1.27459	-0.871772	2.47538	0.031372
chr10_B:6140000-6710000	1.38132	-0.768549	2.50839	0.120735
chr10_B:6710000-7270000	1.24091	-0.582127	2.44925	0.120025
chr10_B:7270000-7470000	1.15406	-0.40264	2.49763	0.0851567
chr10_B:7470000-7570000	1.15178	-0.308615	2.61798	0.0675889
chr10_B:7570000-7760000	1.19063	-0.277081	2.76077	0.0837131
chr10_B:7760000-7880000	1.25361	-0.305339	2.90015	0.0718239
chr10_B:7880000-9350000	1.36543	-0.319627	3.10907	0.16557
chr10_B:9350000-9370000	1.27476	-0.137511	3.1351	0.0395262
chr10_B:9370000-11460000	1.43052	0.0215308	3.17235	0.186176
chr10_B:11460000-11530000	1.35168	-0.0553773	2.95217	0.0600125
chr10_B:11530000-11810000	1.33901	-0.170046	2.84824	0.0952638
chr10_B:11810000-11820000	1.33589	-0.275415	2.77806	0.031372
chr10_B:11820000-12030000	1.37886	-0.383693	2.75973	0.0865529
chr10_B:12030000-12040000	1.37681	-0.283509	2.69756	0.031372
chr10_B:12040000-12200000	1.35497	-0.243427	2.59701	0.0790525
chr10_B:12200000-12260000	1.41132	-0.128291	2.5514	0.0570067
chr10_B:12260000-12740000	1.5144	-0.00988761	2.61924	0.114013
chr10_B:12740000-12770000	1.49335	0.147206	2.60368	0.0452462
chr10_B:12770000-13140000	1.44279	0.284757	2.57272	0.104538
chr10_B:13140000-13180000	1.54458	0.399295	2.59117	0.0497999
chr10_B:13180000-13380000	1.65217	0.471408	2.55326	0.0851567
chr10_B:13380000-13400000	1.67869	0.474187	2.43146	0.0395262
chr10_B:13400000-13570000	1.754	0.492787	2.33965	0.0806662
chr10_B:13570000-13820000	1.75799	0.333027	2.27498	0.0917322
chr10_B:13820000-14520000	1.84222	0.174058	2.40338	0.129293
chr10_B:14520000-14590000	1.90793	0.216566	2.23101	0.0600125
chr10_B:14590000-14880000	2.05937	0.253837	2.2427	0.0963847
chr10_B:14880000-15470000	1.99188	0.312394	2.04328	0.122131
chr10_B:15470000-15800000	1.83378	0.284327	1.88889	0.100627
chr10_B:15800000-15920000	1.7393	0.184531	1.99307	0.0718239
chr10_B:15920000-16850000	1.78664	0.0169342	1.86877	0.142136
chr10_B:16850000-16860000	1.6706	0.00202445	1.74064	0.031372
chr10_B:16860000-17310000	1.61042	-0.0805566	1.64066	0.111587
chr10_B:17310000-17470000	1.57588	-0.253552	1.56839	0.0790525
chr10_B:17470000-17640000	1.61499	-0.408383	1.56557	0.0806662
chr10_B:17640000-18970000	1.73569	-0.605739	1.63243	0.160137
chr10_B:18970000-21140000	1.58129	-0.911201	1.56596	0.188522
chr10_B:21140000-21150000	1.36856	-0.961523	1.58981	0.031372
chr10_B:21150000-21340000	1.30972	-1.00587	1.67821	0.0837131
chr10_B:21340000-21370000	1.40123	-0.955713	1.75399	0.0452462
chr10_B:21370000-21560000	1.43496	-1.05527	1.82869	0.0837131
chr10_B:21560000-21570000	1.49251	-1.11616	1.90759	0.031372
chr10_B:21570000-21780000	1.55844	-1.16806	1.99045	0.0865529
chr10_B:21780000-22030000	1.6583	-1.24436	2.11691	0.0917322
chr10_B:22030000-22260000	1.82262	-1.18833	2.16792	0.0892178
chr10_B:22260000-22270000	1.9376	-1.2233	2.17786	0.031372
chr10_B:22270000-23380000	1.93254	-1.40368	2.20266	0.15077
chr10_B:23380000-23590000	2.05453	-1.51257	2.03066	0.0865529
chr10_B:23590000-23820000	2.15535	-1.63453	2.10718	0.0892178
chr10_B:23820000-24680000	2.08528	-1.78456	2.26347	0.138476
chr10_B:24680000-24810000	1.90845	-1.83496	2.36947	0.073766
chr10_B:24810000-25000000	1.87431	-1.91576	2.50026	0.0837131
chr10_B:25000000-25310000	1.91061	-2.01857	2.64632	0.0985514
chr10_B:25310000-26610000	1.9784	-2.16474	2.84715	0.158924
chr10_B:26610000-26860000	2.08482	-1.94226	2.80233	0.0917322
chr10_B:26860000-27000000	1.92745	-1.88814	2.8199	0.0756109
chr10_B:27000000-27170000	1.9413	-1.78669	2.93796	0.0806662
chr10_B:27170000-28060000	1.75193	-1.74602	2.83211	0.140068
chr10_B:28060000-28690000	1.77321	-1.98043	2.95364	0.124831
chr10_B:28690000-28700000	1.68128	-1.99445	2.82814	0.031372
chr10_B:28700000-28890000	1.64703	-2.10204	2.80586	0.0837131
chr10_B:28890000-28920000	1.68181	-2.20122	2.88058	0.0452462
chr10_B:28920000-29670000	1.76478	-2.2678	3.02273	0.132301
chr10_B:29670000-29840000	1.60591	-2.13907	2.96319	0.0806662
chr10_B:29840000-30290000	1.51269	-1.9723	2.94178	0.111587
chr10_B:30290000-30300000	1.46823	-2.0875	2.86974	0.031372
chr10_B:30300000-30560000	1.4641	-2.20988	2.8483	0.0929394
chr10_B:30560000-30660000	1.41515	-2.3595	2.87973	0.0675889
chr10_B:30660000-30890000	1.37429	-2.51031	2.86655	0.0892178
